dt,dt_iso,temp,visibility,feels_like,pressure,humidity,wind_speed,clouds_all,weather_id,weather_main,weather_description
1515546000,2018-01-10 01:00:00 +0000 UTC,2.94,10000,-1.58,1027,55,5.7,0,800,Clear,sky is clear
1515549600,2018-01-10 02:00:00 +0000 UTC,2.76,10000,-0.97,1028,51,4.12,0,800,Clear,sky is clear
1515553200,2018-01-10 03:00:00 +0000 UTC,2.15,10000,-1.37,1028,52,3.6,0,800,Clear,sky is clear
1515556800,2018-01-10 04:00:00 +0000 UTC,1.86,10000,-2.95,1029,53,5.7,0,800,Clear,sky is clear
1515560400,2018-01-10 05:00:00 +0000 UTC,0.96,10000,-2.82,1029,55,3.6,0,800,Clear,sky is clear
1515564000,2018-01-10 06:00:00 +0000 UTC,0.5,10000,-2.99,1030,57,3.1,0,800,Clear,sky is clear
1515567600,2018-01-10 07:00:00 +0000 UTC,0.47,10000,-3.02,1031,58,3.1,0,800,Clear,sky is clear
1515571200,2018-01-10 08:00:00 +0000 UTC,-0.28,10000,-4.33,1031,64,3.6,0,800,Clear,sky is clear
1515574800,2018-01-10 09:00:00 +0000 UTC,-0.23,10000,-2.08,1032,64,1.54,0,800,Clear,sky is clear
1515578400,2018-01-10 10:00:00 +0000 UTC,0.13,10000,-2.43,1032,62,2.1,0,800,Clear,sky is clear
1515582000,2018-01-10 11:00:00 +0000 UTC,-0.1,10000,-3.71,1032,63,3.1,0,800,Clear,sky is clear
1515585600,2018-01-10 12:00:00 +0000 UTC,-0.2,10000,-3.83,1032,65,3.1,0,800,Clear,sky is clear
1515589200,2018-01-10 13:00:00 +0000 UTC,0.19,10000,-3.76,1033,64,3.6,0,800,Clear,sky is clear
1515592800,2018-01-10 14:00:00 +0000 UTC,1.19,10000,-1.71,1033,55,2.6,0,800,Clear,sky is clear
1515596400,2018-01-10 15:00:00 +0000 UTC,1.92,10000,-1.28,1034,56,3.1,0,800,Clear,sky is clear
1515600000,2018-01-10 16:00:00 +0000 UTC,2.2,10000,-1.94,1034,51,4.6,0,800,Clear,sky is clear
1515603600,2018-01-10 17:00:00 +0000 UTC,3.1,10000,-0.22,1033,52,3.6,0,800,Clear,sky is clear
1515607200,2018-01-10 18:00:00 +0000 UTC,3.79,10000,0.01,1031,51,4.63,0,800,Clear,sky is clear
1515610800,2018-01-10 19:00:00 +0000 UTC,3.21,10000,-0.41,1031,55,4.12,0,800,Clear,sky is clear
1515614400,2018-01-10 20:00:00 +0000 UTC,3.82,10000,0.07,1031,56,4.6,0,800,Clear,sky is clear
1515618000,2018-01-10 21:00:00 +0000 UTC,3.8,10000,-0.71,1031,60,6.2,0,500,Rain,light rain
1515621600,2018-01-10 22:00:00 +0000 UTC,3.09,10000,-1.39,1031,66,5.7,100,804,Clouds,overcast clouds
1515625200,2018-01-10 23:00:00 +0000 UTC,3.21,10000,-1.24,1031,70,5.7,0,800,Clear,sky is clear
1515628800,2018-01-11 00:00:00 +0000 UTC,3.29,10000,-1.36,1031,73,6.2,100,804,Clouds,overcast clouds
1515632400,2018-01-11 01:00:00 +0000 UTC,3.76,10000,-0.26,1032,72,5.1,100,804,Clouds,overcast clouds
1515636000,2018-01-11 02:00:00 +0000 UTC,3.89,10000,0.16,1031,73,4.6,100,804,Clouds,overcast clouds
1515639600,2018-01-11 03:00:00 +0000 UTC,4.26,10000,0.09,1031,74,5.7,100,804,Clouds,overcast clouds
1515643200,2018-01-11 04:00:00 +0000 UTC,4.18,10000,0.78,1030,77,4.12,20,801,Clouds,few clouds
1515646800,2018-01-11 05:00:00 +0000 UTC,3.96,10000,1.18,1030,76,3.1,0,800,Clear,sky is clear
1515650400,2018-01-11 06:00:00 +0000 UTC,5.18,10000,2.32,1029,79,3.6,100,804,Clouds,overcast clouds
1515654000,2018-01-11 07:00:00 +0000 UTC,5.41,10000,3.75,1029,78,2.1,100,804,Clouds,overcast clouds
1515657600,2018-01-11 08:00:00 +0000 UTC,4,10000,2.75,1029,78,1.54,100,804,Clouds,overcast clouds
1515661200,2018-01-11 09:00:00 +0000 UTC,3.56,10000,1.11,1029,79,2.6,100,804,Clouds,overcast clouds
1515664800,2018-01-11 10:00:00 +0000 UTC,3.35,10000,1.34,1029,79,2.1,100,804,Clouds,overcast clouds
1515668400,2018-01-11 11:00:00 +0000 UTC,3.77,10000,0.95,1029,80,3.1,100,804,Clouds,overcast clouds
1515672000,2018-01-11 12:00:00 +0000 UTC,4.59,10000,2.33,1029,80,2.6,100,804,Clouds,overcast clouds
1515675600,2018-01-11 13:00:00 +0000 UTC,4.3,10000,3.1,1029,81,1.54,100,804,Clouds,overcast clouds
1515679200,2018-01-11 14:00:00 +0000 UTC,5.9,10000,3.52,1030,75,3.1,100,500,Rain,light rain
1515682800,2018-01-11 15:00:00 +0000 UTC,5.27,10000,2.43,1030,80,3.6,100,500,Rain,light rain
1515686400,2018-01-11 16:00:00 +0000 UTC,6.49,10000,4.59,1030,75,2.6,100,804,Clouds,overcast clouds
1515690000,2018-01-11 17:00:00 +0000 UTC,8.11,10000,6.51,1029,73,2.6,100,721,Haze,haze
1515693600,2018-01-11 18:00:00 +0000 UTC,8.64,10000,6.06,1028,71,4.6,100,721,Haze,haze
1515697200,2018-01-11 19:00:00 +0000 UTC,8.68,10000,6.58,1028,74,3.6,100,804,Clouds,overcast clouds
1515700800,2018-01-11 20:00:00 +0000 UTC,7.9,10000,5.63,1028,73,3.6,100,804,Clouds,overcast clouds
1515704400,2018-01-11 21:00:00 +0000 UTC,7.82,10000,5.27,1028,72,4.1,20,801,Clouds,few clouds
1515708000,2018-01-11 22:00:00 +0000 UTC,8.43,10000,6.56,1027,78,3.1,40,802,Clouds,scattered clouds
1515711600,2018-01-11 23:00:00 +0000 UTC,8.57,10000,5.97,1027,82,4.6,0,800,Clear,sky is clear
1515715200,2018-01-12 00:00:00 +0000 UTC,8.59,10000,5.56,1026,85,5.7,0,800,Clear,sky is clear
1515718800,2018-01-12 01:00:00 +0000 UTC,8.92,10000,5.8,1025,89,6.2,0,800,Clear,sky is clear
1515722400,2018-01-12 02:00:00 +0000 UTC,8.77,10000,5.45,1025,91,6.7,0,800,Clear,sky is clear
1515726000,2018-01-12 03:00:00 +0000 UTC,9.83,10000,8.56,1024,89,2.6,0,701,Mist,mist
1515729600,2018-01-12 04:00:00 +0000 UTC,10.46,10000,9.89,1024,89,3.1,100,701,Mist,mist
1515733200,2018-01-12 05:00:00 +0000 UTC,9.91,10000,8.65,1023,87,2.6,100,701,Mist,mist
1515736800,2018-01-12 06:00:00 +0000 UTC,9.46,10000,8.12,1022,90,2.6,100,701,Mist,mist
1515740400,2018-01-12 07:00:00 +0000 UTC,8.33,2414,6.16,1021,93,3.6,100,701,Mist,mist
1515744000,2018-01-12 08:00:00 +0000 UTC,9.53,10000,7.89,1020,93,3.1,100,741,Fog,fog
1515747600,2018-01-12 09:00:00 +0000 UTC,7.78,4828,6.12,1019,94,2.6,100,701,Mist,mist
1515751200,2018-01-12 10:00:00 +0000 UTC,12.16,9656,11.91,1018,95,8.2,100,701,Mist,mist
1515754800,2018-01-12 11:00:00 +0000 UTC,13.25,10000,13.16,1017,97,10.8,100,701,Mist,mist
1515758400,2018-01-12 12:00:00 +0000 UTC,12.15,10000,11.9,1016,95,8.8,100,701,Mist,mist
1515762000,2018-01-12 13:00:00 +0000 UTC,12.81,6437,12.63,1016,95,8.8,100,500,Rain,light rain
1515762000,2018-01-12 13:00:00 +0000 UTC,12.81,6437,12.63,1016,95,8.8,100,701,Mist,mist
1515765600,2018-01-12 14:00:00 +0000 UTC,13.73,6437,13.67,1015,96,12.4,100,701,Mist,mist
1515769200,2018-01-12 15:00:00 +0000 UTC,13.79,9656,13.76,1014,97,11.8,100,701,Mist,mist
1515769200,2018-01-12 15:00:00 +0000 UTC,13.79,9656,13.76,1014,97,11.8,100,500,Rain,light rain
1515772800,2018-01-12 16:00:00 +0000 UTC,14.24,805,14.17,1013,94,7.7,100,500,Rain,light rain
1515772800,2018-01-12 16:00:00 +0000 UTC,14.24,805,14.17,1013,94,7.7,100,701,Mist,mist
1515776400,2018-01-12 17:00:00 +0000 UTC,14.97,10000,15,1012,95,8.8,100,701,Mist,mist
1515780000,2018-01-12 18:00:00 +0000 UTC,15.41,10000,15.51,1011,96,6.7,100,500,Rain,light rain
1515783600,2018-01-12 19:00:00 +0000 UTC,15.28,10000,15.4,1009,97,7.7,100,701,Mist,mist
1515783600,2018-01-12 19:00:00 +0000 UTC,15.28,10000,15.4,1009,97,7.7,100,500,Rain,light rain
1515787200,2018-01-12 20:00:00 +0000 UTC,14.18,3219,14.16,1008,96,8.8,100,501,Rain,moderate rain
1515787200,2018-01-12 20:00:00 +0000 UTC,14.18,3219,14.16,1008,96,8.8,100,701,Mist,mist
1515790800,2018-01-12 21:00:00 +0000 UTC,14.08,10000,14.08,1008,97,7.72,100,701,Mist,mist
1515790800,2018-01-12 21:00:00 +0000 UTC,14.08,10000,14.08,1008,97,7.72,100,501,Rain,moderate rain
1515794400,2018-01-12 22:00:00 +0000 UTC,14.8,10000,14.84,1007,96,7.7,100,701,Mist,mist
1515798000,2018-01-12 23:00:00 +0000 UTC,14.08,6437,14.08,1007,97,6.2,100,500,Rain,light rain
1515798000,2018-01-12 23:00:00 +0000 UTC,14.08,6437,14.08,1007,97,6.2,100,701,Mist,mist
1515801600,2018-01-13 00:00:00 +0000 UTC,13.71,2012,13.72,1007,99,5.7,100,701,Mist,mist
1515805200,2018-01-13 01:00:00 +0000 UTC,13.16,8047,13.09,1006,98,6.7,100,500,Rain,light rain
1515805200,2018-01-13 01:00:00 +0000 UTC,13.16,8047,13.09,1006,98,6.7,100,701,Mist,mist
1515808800,2018-01-13 02:00:00 +0000 UTC,12.65,2414,12.56,1004,99,5.7,100,701,Mist,mist
1515812400,2018-01-13 03:00:00 +0000 UTC,12.54,10000,12.43,1003,99,6.7,100,501,Rain,moderate rain
1515812400,2018-01-13 03:00:00 +0000 UTC,12.54,10000,12.43,1003,99,6.7,100,701,Mist,mist
1515816000,2018-01-13 04:00:00 +0000 UTC,13.72,10000,13.73,1002,99,6.2,100,500,Rain,light rain
1515816000,2018-01-13 04:00:00 +0000 UTC,13.72,10000,13.73,1002,99,6.2,100,701,Mist,mist
1515819600,2018-01-13 05:00:00 +0000 UTC,13.33,10000,13.23,1000,96,5.14,100,500,Rain,light rain
1515823200,2018-01-13 06:00:00 +0000 UTC,13.57,10000,13.49,1000,96,5.14,100,500,Rain,light rain
1515826800,2018-01-13 07:00:00 +0000 UTC,12.91,8047,12.79,998,97,4.6,100,500,Rain,light rain
1515830400,2018-01-13 08:00:00 +0000 UTC,12.39,8047,12.24,996,98,5.1,100,500,Rain,light rain
1515830400,2018-01-13 08:00:00 +0000 UTC,12.39,8047,12.24,996,98,5.1,100,701,Mist,mist
1515834000,2018-01-13 09:00:00 +0000 UTC,11.49,10000,11.23,994,97,12.4,100,500,Rain,light rain
1515834000,2018-01-13 09:00:00 +0000 UTC,11.49,10000,11.23,994,97,12.4,100,701,Mist,mist
1515837600,2018-01-13 10:00:00 +0000 UTC,11.07,6437,10.79,994,98,7.72,100,701,Mist,mist
1515841200,2018-01-13 11:00:00 +0000 UTC,12.87,10000,12.69,996,95,10.3,100,701,Mist,mist
1515841200,2018-01-13 11:00:00 +0000 UTC,12.87,10000,12.69,996,95,10.3,100,500,Rain,light rain
1515844800,2018-01-13 12:00:00 +0000 UTC,6.42,10000,0.82,1000,86,12.9,100,804,Clouds,overcast clouds
1515848400,2018-01-13 13:00:00 +0000 UTC,1.78,10000,-5.22,1005,78,12.4,100,804,Clouds,overcast clouds
1515852000,2018-01-13 14:00:00 +0000 UTC,-0.85,10000,-7.85,1008,71,11.83,100,804,Clouds,overcast clouds
1515855600,2018-01-13 15:00:00 +0000 UTC,-1.55,10000,-8.55,1010,64,12.4,40,802,Clouds,scattered clouds
1515859200,2018-01-13 16:00:00 +0000 UTC,-0.65,10000,-7.65,1012,55,10.8,40,600,Snow,light snow
1515862800,2018-01-13 17:00:00 +0000 UTC,0.36,10000,-6.64,1012,52,11.32,40,802,Clouds,scattered clouds
1515866400,2018-01-13 18:00:00 +0000 UTC,1.25,10000,-5.31,1014,49,9.8,0,800,Clear,sky is clear
1515870000,2018-01-13 19:00:00 +0000 UTC,0.45,10000,-6.03,1015,48,8.8,0,800,Clear,sky is clear
1515873600,2018-01-13 20:00:00 +0000 UTC,0.54,10000,-6.25,1017,48,9.8,0,800,Clear,sky is clear
1515877200,2018-01-13 21:00:00 +0000 UTC,-0.55,10000,-7.55,1019,52,9.8,0,800,Clear,sky is clear
1515880800,2018-01-13 22:00:00 +0000 UTC,-2.25,10000,-9.25,1021,51,11.32,0,800,Clear,sky is clear
1515884400,2018-01-13 23:00:00 +0000 UTC,-3.48,10000,-10.48,1022,55,12.4,0,600,Snow,light snow
1515888000,2018-01-14 00:00:00 +0000 UTC,-4.14,10000,-11.14,1024,51,9.8,0,600,Snow,light snow
1515891600,2018-01-14 01:00:00 +0000 UTC,-4.5,10000,-11.5,1026,56,10.3,0,800,Clear,sky is clear
1515895200,2018-01-14 02:00:00 +0000 UTC,-5.61,10000,-12.61,1027,51,10.8,0,800,Clear,sky is clear
1515898800,2018-01-14 03:00:00 +0000 UTC,-5.61,10000,-12.61,1028,50,9.8,0,800,Clear,sky is clear
1515902400,2018-01-14 04:00:00 +0000 UTC,-6.23,10000,-13.23,1029,48,9.3,0,800,Clear,sky is clear
1515906000,2018-01-14 05:00:00 +0000 UTC,-6.86,10000,-13.86,1030,49,9.8,0,800,Clear,sky is clear
1515909600,2018-01-14 06:00:00 +0000 UTC,-7.45,10000,-14.45,1030,54,9.8,0,800,Clear,sky is clear
1515913200,2018-01-14 07:00:00 +0000 UTC,-8.28,10000,-15.28,1032,52,8.8,0,800,Clear,sky is clear
1515916800,2018-01-14 08:00:00 +0000 UTC,-8.62,10000,-15.62,1033,53,7.7,0,800,Clear,sky is clear
1515920400,2018-01-14 09:00:00 +0000 UTC,-8.39,10000,-15.39,1033,58,7.72,0,800,Clear,sky is clear
1515924000,2018-01-14 10:00:00 +0000 UTC,-8.54,10000,-15.54,1033,58,7.7,0,800,Clear,sky is clear
1515927600,2018-01-14 11:00:00 +0000 UTC,-9.15,10000,-16.15,1034,54,7.2,0,800,Clear,sky is clear
1515931200,2018-01-14 12:00:00 +0000 UTC,-9.3,10000,-16.3,1035,54,8.23,0,800,Clear,sky is clear
1515934800,2018-01-14 13:00:00 +0000 UTC,-9.04,10000,-16.04,1036,57,7.2,0,800,Clear,sky is clear
1515938400,2018-01-14 14:00:00 +0000 UTC,-9.05,10000,-16.05,1037,50,6.7,0,800,Clear,sky is clear
1515942000,2018-01-14 15:00:00 +0000 UTC,-8.43,10000,-15.43,1039,45,6.2,0,800,Clear,sky is clear
1515945600,2018-01-14 16:00:00 +0000 UTC,-7.64,10000,-14.64,1038,39,6.7,0,800,Clear,sky is clear
1515949200,2018-01-14 17:00:00 +0000 UTC,-6.4,10000,-13.4,1038,33,8.2,0,800,Clear,sky is clear
1515952800,2018-01-14 18:00:00 +0000 UTC,-5.09,10000,-12.09,1037,32,6.7,0,800,Clear,sky is clear
1515956400,2018-01-14 19:00:00 +0000 UTC,-4.44,10000,-11.44,1037,30,6.7,0,800,Clear,sky is clear
1515960000,2018-01-14 20:00:00 +0000 UTC,-3.69,10000,-10.69,1037,28,7.72,0,800,Clear,sky is clear
1515963600,2018-01-14 21:00:00 +0000 UTC,-3.91,10000,-10.91,1037,28,7.72,0,800,Clear,sky is clear
1515967200,2018-01-14 22:00:00 +0000 UTC,-4.87,10000,-11.87,1038,34,6.7,0,800,Clear,sky is clear
1515970800,2018-01-14 23:00:00 +0000 UTC,-5.25,10000,-12.25,1038,38,6.7,0,800,Clear,sky is clear
1515974400,2018-01-15 00:00:00 +0000 UTC,-5.69,10000,-12.69,1039,40,6.7,0,800,Clear,sky is clear
1515978000,2018-01-15 01:00:00 +0000 UTC,-6.45,10000,-13.45,1039,38,10.8,0,800,Clear,sky is clear
1515981600,2018-01-15 02:00:00 +0000 UTC,-6.78,10000,-13.78,1039,41,9.3,0,800,Clear,sky is clear
1515985200,2018-01-15 03:00:00 +0000 UTC,-7.02,10000,-14.02,1039,45,6.2,0,800,Clear,sky is clear
1515988800,2018-01-15 04:00:00 +0000 UTC,-7.07,10000,-14.07,1040,45,8.2,0,800,Clear,sky is clear
1515992400,2018-01-15 05:00:00 +0000 UTC,-7.32,10000,-14.32,1039,52,7.2,0,800,Clear,sky is clear
1515996000,2018-01-15 06:00:00 +0000 UTC,-7.6,10000,-14.6,1039,54,7.2,0,800,Clear,sky is clear
1515999600,2018-01-15 07:00:00 +0000 UTC,-7.36,10000,-14.36,1039,56,7.7,0,800,Clear,sky is clear
1516003200,2018-01-15 08:00:00 +0000 UTC,-7.67,10000,-14.67,1039,57,8.2,0,800,Clear,sky is clear
1516006800,2018-01-15 09:00:00 +0000 UTC,-7.54,10000,-14.54,1039,60,7.2,20,801,Clouds,few clouds
1516010400,2018-01-15 10:00:00 +0000 UTC,-7.4,10000,-14.4,1039,55,6.7,100,804,Clouds,overcast clouds
1516014000,2018-01-15 11:00:00 +0000 UTC,-6.67,10000,-13.67,1039,69,8.23,75,803,Clouds,broken clouds
1516017600,2018-01-15 12:00:00 +0000 UTC,-6.57,10000,-13.57,1039,65,7.7,75,803,Clouds,broken clouds
1516021200,2018-01-15 13:00:00 +0000 UTC,-6.36,10000,-13.36,1039,67,8.2,0,800,Clear,sky is clear
1516024800,2018-01-15 14:00:00 +0000 UTC,-5.58,10000,-12.58,1039,67,9.3,0,800,Clear,sky is clear
1516028400,2018-01-15 15:00:00 +0000 UTC,-4.28,10000,-11.28,1039,62,7.72,0,800,Clear,sky is clear
1516032000,2018-01-15 16:00:00 +0000 UTC,-2.95,10000,-9.8,1038,65,7.2,0,600,Snow,light snow
1516035600,2018-01-15 17:00:00 +0000 UTC,-2.07,10000,-9.07,1037,63,8.8,0,600,Snow,light snow
1516039200,2018-01-15 18:00:00 +0000 UTC,-1.76,10000,-8.27,1036,62,7.2,0,600,Snow,light snow
1516042800,2018-01-15 19:00:00 +0000 UTC,-0.65,10000,-6.61,1035,57,6.7,0,600,Snow,light snow
1516046400,2018-01-15 20:00:00 +0000 UTC,-1,10000,-6.82,1034,56,6.2,0,800,Clear,sky is clear
1516050000,2018-01-15 21:00:00 +0000 UTC,-0.77,10000,-6.99,1034,61,7.2,0,600,Snow,light snow
1516053600,2018-01-15 22:00:00 +0000 UTC,-1.65,10000,-8.13,1034,67,7.2,20,600,Snow,light snow
1516057200,2018-01-15 23:00:00 +0000 UTC,-2.14,10000,-8.27,1035,69,6.2,0,800,Clear,sky is clear
1516060800,2018-01-16 00:00:00 +0000 UTC,-2.54,10000,-8.18,1035,73,5.14,0,800,Clear,sky is clear
1516064400,2018-01-16 01:00:00 +0000 UTC,-2.64,10000,-7.62,1035,73,4.12,0,800,Clear,sky is clear
1516068000,2018-01-16 02:00:00 +0000 UTC,-3.33,10000,-9.51,1034,73,5.7,0,800,Clear,sky is clear
1516071600,2018-01-16 03:00:00 +0000 UTC,-3.22,10000,-8.7,1034,74,4.63,0,800,Clear,sky is clear
1516075200,2018-01-16 04:00:00 +0000 UTC,-3.52,10000,-9.05,1034,75,4.6,0,800,Clear,sky is clear
1516078800,2018-01-16 05:00:00 +0000 UTC,-3.61,10000,-7.94,1033,74,3.1,0,800,Clear,sky is clear
1516082400,2018-01-16 06:00:00 +0000 UTC,-3.56,10000,-9.1,1033,74,4.6,100,804,Clouds,overcast clouds
1516086000,2018-01-16 07:00:00 +0000 UTC,-3.48,10000,-8.65,1033,76,4.12,100,804,Clouds,overcast clouds
1516089600,2018-01-16 08:00:00 +0000 UTC,-3.15,10000,-7.83,1034,80,3.6,100,804,Clouds,overcast clouds
1516093200,2018-01-16 09:00:00 +0000 UTC,-3.13,10000,-6.84,1034,81,2.6,100,804,Clouds,overcast clouds
1516096800,2018-01-16 10:00:00 +0000 UTC,-3.61,10000,-8.39,1033,80,3.6,100,804,Clouds,overcast clouds
1516100400,2018-01-16 11:00:00 +0000 UTC,-2.73,10000,-6.88,1033,75,3.1,100,804,Clouds,overcast clouds
1516104000,2018-01-16 12:00:00 +0000 UTC,-2.19,10000,-7.05,1033,82,4.1,100,804,Clouds,overcast clouds
1516107600,2018-01-16 13:00:00 +0000 UTC,-1.95,10000,-6.37,1034,83,3.6,100,804,Clouds,overcast clouds
1516111200,2018-01-16 14:00:00 +0000 UTC,-1.33,10000,-5.19,1034,83,3.1,100,804,Clouds,overcast clouds
1516114800,2018-01-16 15:00:00 +0000 UTC,-0.07,10000,-4.76,1033,78,4.6,100,804,Clouds,overcast clouds
1516118400,2018-01-16 16:00:00 +0000 UTC,0.68,10000,-2.32,1033,75,2.6,100,804,Clouds,overcast clouds
1516122000,2018-01-16 17:00:00 +0000 UTC,1.28,10000,-2.43,1032,76,3.6,100,500,Rain,light rain
1516125600,2018-01-16 18:00:00 +0000 UTC,2.26,10000,-1.89,1031,73,4.63,100,804,Clouds,overcast clouds
1516129200,2018-01-16 19:00:00 +0000 UTC,2.36,10000,-1.46,1031,73,4.12,100,804,Clouds,overcast clouds
1516132800,2018-01-16 20:00:00 +0000 UTC,2.57,10000,-1.2,1031,74,4.12,100,804,Clouds,overcast clouds
1516136400,2018-01-16 21:00:00 +0000 UTC,2.62,10000,-1.14,1030,76,4.12,100,804,Clouds,overcast clouds
1516140000,2018-01-16 22:00:00 +0000 UTC,1.73,10000,-2.24,1030,77,4.12,100,804,Clouds,overcast clouds
1516143600,2018-01-16 23:00:00 +0000 UTC,1.16,10000,-3.24,1030,79,4.6,100,804,Clouds,overcast clouds
1516147200,2018-01-17 00:00:00 +0000 UTC,1.29,10000,-2.78,1030,81,4.12,100,804,Clouds,overcast clouds
1516150800,2018-01-17 01:00:00 +0000 UTC,1.18,10000,-3.21,1030,82,4.6,100,804,Clouds,overcast clouds
1516154400,2018-01-17 02:00:00 +0000 UTC,1.2,10000,-2.89,1029,83,4.12,40,802,Clouds,scattered clouds
1516158000,2018-01-17 03:00:00 +0000 UTC,1.88,10000,-2.04,1029,83,4.1,0,800,Clear,sky is clear
1516161600,2018-01-17 04:00:00 +0000 UTC,2.05,10000,-1.49,1028,85,3.6,40,500,Rain,light rain
1516165200,2018-01-17 05:00:00 +0000 UTC,2.23,10000,-1.28,1028,83,3.6,100,500,Rain,light rain
1516168800,2018-01-17 06:00:00 +0000 UTC,2.41,10000,-1.68,1027,83,4.6,100,500,Rain,light rain
1516172400,2018-01-17 07:00:00 +0000 UTC,2.46,10000,-1.62,1026,85,4.6,100,500,Rain,light rain
1516176000,2018-01-17 08:00:00 +0000 UTC,2.32,10000,-1.8,1026,89,4.6,100,701,Mist,mist
1516176000,2018-01-17 08:00:00 +0000 UTC,2.32,10000,-1.8,1026,89,4.6,100,500,Rain,light rain
1516179600,2018-01-17 09:00:00 +0000 UTC,2.51,10000,-1.56,1025,90,4.6,100,701,Mist,mist
1516179600,2018-01-17 09:00:00 +0000 UTC,2.51,10000,-1.56,1025,90,4.6,100,500,Rain,light rain
1516183200,2018-01-17 10:00:00 +0000 UTC,2.43,10000,-1.37,1025,95,4.12,100,701,Mist,mist
1516183200,2018-01-17 10:00:00 +0000 UTC,2.43,10000,-1.37,1025,95,4.12,100,500,Rain,light rain
1516186800,2018-01-17 11:00:00 +0000 UTC,1.91,10000,-1.67,1025,93,3.6,100,701,Mist,mist
1516190400,2018-01-17 12:00:00 +0000 UTC,1.71,10000,-2.57,1025,95,4.63,100,701,Mist,mist
1516190400,2018-01-17 12:00:00 +0000 UTC,1.71,10000,-2.57,1025,95,4.63,100,500,Rain,light rain
1516194000,2018-01-17 13:00:00 +0000 UTC,0.78,3219,-4.02,1025,94,5.14,100,701,Mist,mist
1516194000,2018-01-17 13:00:00 +0000 UTC,0.78,3219,-4.02,1025,94,5.14,100,600,Snow,light snow
1516197600,2018-01-17 14:00:00 +0000 UTC,0.77,2012,-3.4,1025,94,4.1,100,701,Mist,mist
1516201200,2018-01-17 15:00:00 +0000 UTC,0.55,1207,-4.6,1025,93,5.7,100,701,Mist,mist
1516201200,2018-01-17 15:00:00 +0000 UTC,0.55,1207,-4.6,1025,93,5.7,100,601,Snow,snow
1516204800,2018-01-17 16:00:00 +0000 UTC,0.65,6437,-4.48,1025,92,5.7,100,701,Mist,mist
1516204800,2018-01-17 16:00:00 +0000 UTC,0.65,6437,-4.48,1025,92,5.7,100,601,Snow,snow
1516208400,2018-01-17 17:00:00 +0000 UTC,0.66,10000,-3.88,1024,90,4.63,100,701,Mist,mist
1516212000,2018-01-17 18:00:00 +0000 UTC,0.65,4828,-4.95,1023,88,6.7,100,701,Mist,mist
1516215600,2018-01-17 19:00:00 +0000 UTC,0.89,10000,-4.42,1023,87,6.2,100,804,Clouds,overcast clouds
1516219200,2018-01-17 20:00:00 +0000 UTC,1.01,10000,-4.49,1023,81,6.7,100,600,Snow,light snow
1516222800,2018-01-17 21:00:00 +0000 UTC,-0.47,10000,-6.82,1023,78,7.7,100,804,Clouds,overcast clouds
1516226400,2018-01-17 22:00:00 +0000 UTC,-1.23,10000,-7.36,1022,74,6.7,40,802,Clouds,scattered clouds
1516230000,2018-01-17 23:00:00 +0000 UTC,-2.04,10000,-8.63,1023,69,7.2,75,803,Clouds,broken clouds
1516233600,2018-01-18 00:00:00 +0000 UTC,-2.43,10000,-8.89,1022,65,6.7,0,800,Clear,sky is clear
1516237200,2018-01-18 01:00:00 +0000 UTC,-3.39,10000,-10.12,1023,65,6.7,0,600,Snow,light snow
1516240800,2018-01-18 02:00:00 +0000 UTC,-4,10000,-11,1023,62,7.2,20,600,Snow,light snow
1516244400,2018-01-18 03:00:00 +0000 UTC,-4.47,10000,-11.47,1023,60,7.72,100,600,Snow,light snow
1516248000,2018-01-18 04:00:00 +0000 UTC,-4.61,10000,-11.61,1022,59,6.7,100,804,Clouds,overcast clouds
1516251600,2018-01-18 05:00:00 +0000 UTC,-5.53,10000,-12.53,1022,57,6.2,40,802,Clouds,scattered clouds
1516255200,2018-01-18 06:00:00 +0000 UTC,-5.53,10000,-12.53,1021,61,8.2,0,800,Clear,sky is clear
1516258800,2018-01-18 07:00:00 +0000 UTC,-6.11,10000,-13.11,1021,63,7.7,0,800,Clear,sky is clear
1516262400,2018-01-18 08:00:00 +0000 UTC,-6.53,10000,-13.53,1021,65,7.72,0,800,Clear,sky is clear
1516266000,2018-01-18 09:00:00 +0000 UTC,-6.67,10000,-13.67,1019,63,5.7,0,800,Clear,sky is clear
1516269600,2018-01-18 10:00:00 +0000 UTC,-6.75,10000,-13.75,1018,63,7.2,0,800,Clear,sky is clear
1516273200,2018-01-18 11:00:00 +0000 UTC,-6.66,10000,-12.55,1018,63,4.1,0,800,Clear,sky is clear
1516276800,2018-01-18 12:00:00 +0000 UTC,-6.17,10000,-13.17,1019,65,6.7,0,800,Clear,sky is clear
1516280400,2018-01-18 13:00:00 +0000 UTC,-5.71,10000,-12.71,1019,62,7.2,0,800,Clear,sky is clear
1516284000,2018-01-18 14:00:00 +0000 UTC,-5.87,10000,-12.87,1018,57,9.3,0,800,Clear,sky is clear
1516287600,2018-01-18 15:00:00 +0000 UTC,-3.89,10000,-10.89,1019,46,7.2,0,800,Clear,sky is clear
1516291200,2018-01-18 16:00:00 +0000 UTC,-2.55,10000,-9.29,1018,42,7.2,0,800,Clear,sky is clear
1516294800,2018-01-18 17:00:00 +0000 UTC,-1.83,10000,-8.83,1016,38,9.8,0,800,Clear,sky is clear
1516298400,2018-01-18 18:00:00 +0000 UTC,-1.43,10000,-8.43,1015,37,9.8,0,600,Snow,light snow
